atk,kind,remote_only,u_marg,u_marg_sd,u_solo,u_loo,u_greedy,n_cnt
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,15
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,14
none,true,True,0.4805245042962637,0.698710713095507,0.9937678554110647,0.044064934586153015,0.9937678554110647,13
none,true,True,0.19575150155125598,0.3737177197995161,0.9735864865044501,0.008292080654880962,0.9735864865044501,16
none,true,True,0.2091362913317304,0.33888170871772316,0.9666935165368216,0.04753953859195548,0.9666935165368216,18
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,15
none,true,True,0.9311037521805439,0.4913586276811898,0.9359283162653025,1.0458906915863757,0.9359283162653007,17
none,true,True,0.1887109793338028,0.38067212770716513,0.9496299761231963,-0.002763602599815229,-0.013695017250967112,20
none,true,True,0.18747733112102347,0.3687980266651588,0.9243309304708607,-0.004135989597683576,-0.019539106963449626,20
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,18
none,true,True,-0.6786545474071006,0.4544511375404881,-1.0,-0.0366264324410821,-0.0366264324410821,15
none,true,True,0.1833039650428821,0.3904100311852397,0.91362647814457,-0.019609373405051755,-0.030540788056203638,18
none,true,True,0.270105139636184,0.42992236930626937,0.8779984346036365,-0.028031059484744603,-0.04343417685050888,12
none,true,True,0.48378278322115875,0.426935830853702,0.9107185148330608,0.05647883482049032,0.05730732259521609,18
none,true,True,0.30694307491843603,0.4311519096191044,0.9885211677701307,0.022880173371452983,0.9885211677701307,14
none,true,True,0.27987324087895826,0.4051223838433747,0.9812528445322144,0.029818365817563475,0.9812528445322126,16
none,true,True,0.7197538888093347,0.7306415334377654,0.9050677333363168,-0.010732209900892187,-0.021142477459122233,14
none,true,True,0.5405190299466939,0.4331449744766347,0.9327014925345267,0.02299336552862563,0.02299336552862563,17
none,true,True,-0.3347516812051171,0.44855084927232697,-1.0,-0.03205409191592423,-0.04246435947415428,16
none,true,True,0.4834111595946618,0.4458373293208104,0.8821801897019803,-0.015050128039483468,-0.015050128039485244,18
none,true,True,-0.014022420700867122,0.018102867282657503,0.0,0.0,0.0,16
none,true,True,0.6195369182167383,0.7124160190700748,0.9781124360020428,0.042635920383943926,0.9781124360020428,18
none,true,True,0.7501287392517325,0.37802560331117474,0.9571818894997648,0.05995157175829924,0.957181889499763,13
none,true,True,0.5195324220832871,0.4475629263059847,0.9669078612124409,0.09459285607552026,0.9669078612124391,20
none,true,False,1.3949762334482392,0.0,1.39497623344824,1.39497623344824,1.3949762334482383,19
none,true,False,4.581683446265165,8.429369702178807e-08,4.581683446265169,4.581683446265165,4.581683446265169,23
none,true,True,3.18884434361045,1.0537840070120426,2.25949420423345,4.383723094238025,2.259494204233448,16
none,honest_fp,False,-2.781145857509593,2.9802322387695312e-08,-2.7811458575095926,-2.7811458575095926,-2.7811458575095926,11
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,13
none,true,True,-1.1382241952356555,0.0,-1.1382241952356544,-1.1382241952356553,-1.1382241952356553,17
none,true,True,-1.46720822849563,1.0178400423898188,-2.2258614034972624,-0.10163251349269053,-0.10163251349268965,14
none,true,True,0.948908805119267,1.0536712127723509e-08,0.9489088051192667,0.9489088051192667,0.9489088051192676,15
none,true,True,1.0379681838092638,1.4901161193847656e-08,1.037968183809264,1.037968183809264,1.0379681838092631,18
none,true,False,0.023498483067355337,3.2927225399135965e-10,0.023498483067355025,0.023498483067355025,0.02349848306735547,17
none,true,False,-1.436468615233764,0.0,-1.436468615233764,-1.436468615233764,-1.436468615233764,17
none,true,False,-0.011544073181345187,0.0023272655528353316,-0.009992562812787043,-0.015034971510598183,-0.015034971510598072,13
none,true,True,2.338476945522822,8.429369702178807e-08,2.3384769455228227,2.338476945522822,2.3384769455228227,20
none,true,True,2.2245575897751633,2.287216970360026,4.669695381861537,0.08506202169958677,4.669695381861537,15
none,true,False,-0.09916978852547675,0.03172050114625406,-0.13089028967172922,-0.0674492873792234,-0.13089028967173055,10
none,true,True,0.9280689815935652,0.0,0.9280689815935652,0.9280689815935643,0.9280689815935648,15
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,20
